Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
10/11/2020 12:00,"104664,01","104783,80","102510,22","100115,76","98997,95"
10/11/2020 11:00,"104101,87","104746,71","102282,86","99972,13","98939,80"
10/11/2020 10:00,"103516,37","104138,56","102036,48","99825,22","98881,44"
09/11/2020 17:00,"104029,87","103515,16","101826,27","99692,50","98828,60"
09/11/2020 16:00,"103669,84","104029,44","101657,38","99574,88","98781,50"
09/11/2020 15:00,"103640,04","103667,42","101420,17","99437,82","98728,76"
09/11/2020 14:00,"103608,99","103589,91","101195,45","99307,67","98679,12"
09/11/2020 13:00,"103408,99","103565,27","100956,00","99175,91","98629,77"
09/11/2020 12:00,"103464,06","103408,63","100695,08","99040,86","98580,16"
09/11/2020 11:00,"104348,41","103471,18","100423,72","98906,46","98531,64"
09/11/2020 10:00,"100953,95","104338,04","100118,97","98766,01","98481,99"
06/11/2020 17:00,"100843,66","100925,11","99697,07","98594,56","98423,14"
06/11/2020 16:00,"100698,17","100819,18","99574,26","98522,85","98397,99"
06/11/2020 15:00,"100457,31","100712,45","99449,77","98452,20","98373,66"
06/11/2020 14:00,"100512,11","100447,92","99323,50","98382,65","98350,15"
06/11/2020 13:00,"100146,17","100488,06","99211,06","98319,11","98329,07"
06/11/2020 12:00,"100201,96","100147,47","99083,36","98252,37","98307,37"
06/11/2020 11:00,"100797,04","100255,24","98976,95","98194,06","98288,88"
06/11/2020 10:00,"100750,59","100787,41","98849,12","98130,64","98269,12"
05/11/2020 17:00,"100751,03","100751,40","98655,29","98048,89","98243,81"
05/11/2020 16:00,"100559,36","100752,13","98445,68","97965,74","98218,60"
05/11/2020 15:00,"99957,48","100537,91","98215,04","97880,00","98193,14"
05/11/2020 14:00,"99815,19","99948,69","97982,75","97798,22","98169,58"
05/11/2020 13:00,"100164,80","99811,32","97786,16","97732,05","98151,70"
05/11/2020 12:00,"99596,85","100171,13","97583,64","97668,07","98135,02"
05/11/2020 11:00,"99901,71","99655,23","97324,89","97591,06","98114,55"
05/11/2020 10:00,"97872,82","99928,52","97091,86","97527,54","98099,07"
04/11/2020 17:00,"98047,95","97866,81","96808,19","97453,67","98080,68"
04/11/2020 16:00,"98085,95","98047,81","96702,33","97440,95","98082,83"
04/11/2020 15:00,"97675,86","98085,56","96567,78","97422,28","98083,18"
04/11/2020 14:00,"97964,26","97680,92","96416,00","97401,87","98083,16"
04/11/2020 13:00,"97743,00","98086,87","96289,51","97393,29","98087,20"
04/11/2020 12:00,"97166,28","97795,44","96109,77","97371,95","98087,20"
04/11/2020 11:00,"96862,14","97109,59","95941,21","97358,91","98090,14"
04/11/2020 10:00,"95991,57","96925,89","95824,37","97366,59","98099,99"
03/11/2020 17:00,"95482,04","95979,71","95714,22","97380,15","98111,79"
03/11/2020 16:00,"95126,57","95453,91","95687,67","97423,24","98133,22"
03/11/2020 15:00,"95288,29","95130,29","95711,04","97483,83","98160,15"
03/11/2020 14:00,"95603,73","95302,68","95769,12","97556,25","98190,60"
03/11/2020 13:00,"95859,08","95597,74","95815,76","97625,59","98219,62"
