Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
13/11/2020 10:00,"5486,93","5476,92","5445,29","5477,37","5553,73"
13/11/2020 09:00,"5464,89","5486,43","5442,13","5477,38","5554,50"
12/11/2020 18:00,"5471,91","5471,91","5437,70","5477,10","5555,19"
12/11/2020 17:00,"5492,44","5472,41","5434,28","5477,26","5556,02"
12/11/2020 16:00,"5467,90","5491,94","5430,47","5477,41","5556,86"
12/11/2020 15:00,"5439,35","5468,40","5424,32","5476,96","5557,52"
12/11/2020 14:00,"5428,83","5438,85","5419,91","5477,23","5558,41"
12/11/2020 13:00,"5424,32","5428,33","5418,02","5478,41","5559,61"
12/11/2020 12:00,"5445,36","5423,82","5416,99","5479,95","5560,93"
12/11/2020 11:00,"5411,30","5445,36","5416,31","5481,67","5562,31"
12/11/2020 10:00,"5403,28","5411,30","5413,40","5482,79","5563,49"
12/11/2020 9:00,"5408,79","5403,78","5413,61","5484,99","5565,02"
11/11/2020 18:00,"5414,30","5403,78","5414,59","5487,49","5566,64"
11/11/2020 17:00,"5429,83","5413,80","5415,67","5490,07","5568,27"
11/11/2020 16:00,"5421,32","5430,83","5415,86","5492,41","5569,82"
11/11/2020 15:00,"5421,82","5421,32","5414,36","5494,31","5571,22"
11/11/2020 14:00,"5414,30","5421,82","5413,67","5496,55","5572,73"
11/11/2020 13:00,"5407,79","5414,30","5412,85","5498,85","5574,24"
11/11/2020 12:00,"5406,79","5407,29","5412,71","5501,45","5575,85"
11/11/2020 11:00,"5416,31","5407,29","5413,25","5504,35","5577,55"
11/11/2020 10:00,"5433,34","5415,81","5413,85","5507,34","5579,26"
11/11/2020 9:00,"5414,30","5433,84","5413,65","5510,15","5580,90"
10/11/2020 18:00,"5427,33","5429,83","5411,63","5512,50","5582,38"
10/11/2020 17:00,"5403,78","5426,83","5409,81","5515,05","5583,91"
10/11/2020 16:00,"5393,77","5402,28","5408,11","5517,76","5585,49"
10/11/2020 15:00,"5382,24","5393,77","5408,69","5521,31","5587,33"
10/11/2020 14:00,"5384,75","5382,24","5410,19","5525,24","5589,28"
10/11/2020 13:00,"5365,71","5385,25","5412,98","5529,64","5591,36"
10/11/2020 12:00,"5387,25","5365,21","5415,75","5534,08","5593,43"
